packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
650,11.965158,1782457533.735403,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39186,8080,"ACK,RST",20,4028734953,2003788214,502,False,False,False,False,True
651,12.018425,1782457533.7886698,02:00:00:00:00:01,203.0.113.190,172.28.5.3,TCP,54,54264,8080,SYN,2,3179331097,0,8192,True,False,False,False,False
652,12.05491,1782457533.8251545,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46008,8080,SYN,2,610418655,0,64240,True,False,False,False,False
653,12.054948,1782457533.8251925,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46008,"SYN,ACK",18,57526461,610418656,65160,False,True,False,False,False
654,12.055004,1782457533.8252487,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46008,8080,ACK,16,610418656,57526462,502,False,False,True,False,False
655,12.05519,1782457533.8254344,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46008,8080,"ACK,RST",20,610418656,57526462,502,False,False,False,False,True
656,12.062206,1782457533.832451,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38930,8080,SYN,2,3409216417,0,64240,True,False,False,False,False
657,12.062274,1782457533.8325193,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38930,"SYN,ACK",18,2919940584,3409216418,65160,False,True,False,False,False
658,12.062378,1782457533.832623,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38930,8080,ACK,16,3409216418,2919940585,502,False,False,True,False,False
659,12.062688,1782457533.8329327,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38930,8080,"ACK,RST",20,3409216418,2919940585,502,False,False,False,False,True
660,12.089866,1782457533.860111,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39194,8080,SYN,2,3840489079,0,64240,True,False,False,False,False
661,12.089912,1782457533.8601568,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39194,"SYN,ACK",18,1372171234,3840489080,65160,False,True,False,False,False
662,12.089969,1782457533.8602135,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39194,8080,ACK,16,3840489080,1372171235,502,False,False,True,False,False
663,12.090161,1782457533.8604054,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39194,8080,"ACK,RST",20,3840489080,1372171235,502,False,False,False,False,True
664,12.180164,1782457533.9504092,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46014,8080,SYN,2,1450076326,0,64240,True,False,False,False,False
665,12.180231,1782457533.950476,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46014,"SYN,ACK",18,3963230883,1450076327,65160,False,True,False,False,False
666,12.180323,1782457533.9505675,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46014,8080,ACK,16,1450076327,3963230884,502,False,False,True,False,False
667,12.180606,1782457533.950851,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46014,8080,"ACK,RST",20,1450076327,3963230884,502,False,False,False,False,True
668,12.187369,1782457533.9576142,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38938,8080,SYN,2,2705212209,0,64240,True,False,False,False,False
669,12.187445,1782457533.9576898,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,74,8080,38938,"SYN,ACK",18,3777534050,2705212210,65160,False,True,False,False,False
670,12.187565,1782457533.9578094,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38938,8080,ACK,16,2705212210,3777534051,502,False,False,True,False,False
671,12.187924,1782457533.9581685,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,66,38938,8080,"ACK,RST",20,2705212210,3777534051,502,False,False,False,False,True
672,12.189621,1782457533.9598663,02:00:00:00:00:01,198.51.100.236,172.28.5.3,TCP,54,51353,8080,SYN,2,1594892358,0,8192,True,False,False,False,False
673,12.214972,1782457533.985217,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39208,8080,SYN,2,1076460813,0,64240,True,False,False,False,False
674,12.215024,1782457533.9852686,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39208,"SYN,ACK",18,2951526086,1076460814,65160,False,True,False,False,False
675,12.215124,1782457533.9853687,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39208,8080,ACK,16,1076460814,2951526087,502,False,False,True,False,False
676,12.21535,1782457533.985595,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39208,8080,"ACK,RST",20,1076460814,2951526087,502,False,False,False,False,True
677,12.304939,1782457534.075184,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46028,8080,SYN,2,3867920491,0,64240,True,False,False,False,False
678,12.304987,1782457534.075232,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46028,"SYN,ACK",18,3494555739,3867920492,65160,False,True,False,False,False
679,12.305064,1782457534.0753093,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46028,8080,ACK,16,3867920492,3494555740,502,False,False,True,False,False
680,12.305259,1782457534.0755033,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46028,8080,"ACK,RST",20,3867920492,3494555740,502,False,False,False,False,True
681,12.312396,1782457534.0826404,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,74,38946,8080,SYN,2,1852714718,0,64240,True,False,False,False,False
