packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
3012,33.046154,1782457509.6427727,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,54847,"SYN,ACK",18,1627033025,708689336,64240,False,True,False,False,False
3013,33.046236,1782457509.6428547,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,54847,8080,RST,4,708689336,0,0,False,False,False,False,True
3014,33.076501,1782457509.67312,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,40974,8080,SYN,2,201206873,0,64240,True,False,False,False,False
3015,33.076552,1782457509.6731708,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,40974,"SYN,ACK",18,426725827,201206874,65160,False,True,False,False,False
3016,33.076622,1782457509.6732411,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40974,8080,ACK,16,201206874,426725828,502,False,False,True,False,False
3017,33.076856,1782457509.673475,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,40974,8080,"ACK,RST",20,201206874,426725828,502,False,False,False,False,True
3018,33.08379,1782457509.6804087,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,54006,8080,SYN,2,3180959868,0,64240,True,False,False,False,False
3019,33.08384,1782457509.6804588,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,54006,"SYN,ACK",18,1893786191,3180959869,65160,False,True,False,False,False
3020,33.083908,1782457509.6805272,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,54006,8080,ACK,16,3180959869,1893786192,502,False,False,True,False,False
3021,33.084119,1782457509.680738,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,54006,8080,"ACK,RST",20,3180959869,1893786192,502,False,False,False,False,True
