packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
921,10.215971,1782457671.9026978,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,53186,"SYN,ACK",18,673051811,983350515,64240,False,True,False,False,False
922,10.216029,1782457671.9027555,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,53186,8080,RST,4,983350515,0,0,False,False,False,False,True
923,10.216974,1782457671.9037008,02:00:00:00:00:01,198.51.100.168,172.28.5.3,TCP,54,60958,8080,SYN,2,2478926021,0,8192,True,False,False,False,False
924,10.242718,1782457671.9294446,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,50104,8080,SYN,2,939331525,0,8192,True,False,False,False,False
925,10.242837,1782457671.9295633,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,50104,"SYN,ACK",18,4112332174,939331526,64240,False,True,False,False,False
926,10.24292,1782457671.9296463,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,50104,8080,RST,4,939331526,0,0,False,False,False,False,True
927,10.244508,1782457671.9312346,02:00:00:00:00:01,198.51.100.214,172.28.5.3,TCP,54,53526,8080,SYN,2,3116462574,0,8192,True,False,False,False,False
928,10.266464,1782457671.9531903,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,54505,8080,SYN,2,3999508836,0,8192,True,False,False,False,False
929,10.266594,1782457671.953321,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,54505,"SYN,ACK",18,2332998644,3999508837,64240,False,True,False,False,False
930,10.266663,1782457671.9533892,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,54505,8080,RST,4,3999508837,0,0,False,False,False,False,True
931,10.267887,1782457671.954614,02:00:00:00:00:01,203.0.113.104,172.28.5.3,TCP,54,53560,8080,SYN,2,1247018403,0,8192,True,False,False,False,False
932,10.292047,1782457671.978773,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,60559,8080,SYN,2,3912137309,0,8192,True,False,False,False,False
933,10.292167,1782457671.978894,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,60559,"SYN,ACK",18,182368878,3912137310,64240,False,True,False,False,False
934,10.292251,1782457671.9789774,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,60559,8080,RST,4,3912137310,0,0,False,False,False,False,True
935,10.295786,1782457671.982513,02:00:00:00:00:01,198.51.100.157,172.28.5.3,TCP,54,55689,8080,SYN,2,2229830149,0,8192,True,False,False,False,False
936,10.317377,1782457672.0041032,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57737,8080,SYN,2,731255816,0,8192,True,False,False,False,False
937,10.317483,1782457672.0042098,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,57737,"SYN,ACK",18,3304902570,731255817,64240,False,True,False,False,False
938,10.317555,1782457672.0042813,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,57737,8080,RST,4,731255817,0,0,False,False,False,False,True
939,10.317604,1782457672.0043302,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,46162,8080,SYN,2,4285076416,0,64240,True,False,False,False,False
940,10.317638,1782457672.0043647,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,46162,"SYN,ACK",18,1155430807,4285076417,65160,False,True,False,False,False
941,10.31774,1782457672.004467,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46162,8080,ACK,16,4285076417,1155430808,502,False,False,True,False,False
942,10.317743,1782457672.0044692,02:00:00:00:00:01,192.0.2.109,172.28.5.3,TCP,54,56631,8080,SYN,2,1136739563,0,8192,True,False,False,False,False
943,10.318056,1782457672.004783,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,46162,8080,"ACK,RST",20,4285076417,1155430808,502,False,False,False,False,True
944,10.341111,1782457672.0278373,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,52348,8080,SYN,2,3141099158,0,8192,True,False,False,False,False
945,10.341208,1782457672.027934,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,52348,"SYN,ACK",18,4094713105,3141099159,64240,False,True,False,False,False
946,10.341267,1782457672.0279937,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,52348,8080,RST,4,3141099159,0,0,False,False,False,False,True
947,10.342283,1782457672.0290093,02:00:00:00:00:01,203.0.113.55,172.28.5.3,TCP,54,53442,8080,SYN,2,586676738,0,8192,True,False,False,False,False
948,10.367551,1782457672.0542777,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,65412,8080,SYN,2,1628949211,0,8192,True,False,False,False,False
949,10.367705,1782457672.0544312,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,65412,"SYN,ACK",18,388769061,1628949212,64240,False,True,False,False,False
950,10.36779,1782457672.0545166,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,65412,8080,RST,4,1628949212,0,0,False,False,False,False,True
951,10.369306,1782457672.0560324,02:00:00:00:00:01,203.0.113.128,172.28.5.3,TCP,54,57237,8080,SYN,2,3148101993,0,8192,True,False,False,False,False
952,10.391443,1782457672.0781698,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,52249,8080,SYN,2,1024706763,0,8192,True,False,False,False,False
953,10.391549,1782457672.0782754,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,58,8080,52249,"SYN,ACK",18,2067794465,1024706764,64240,False,True,False,False,False
954,10.391642,1782457672.0783682,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,54,52249,8080,RST,4,1024706764,0,0,False,False,False,False,True
