packet_no,timestamp,timestamp_epoch,device,source_ip,destination_ip,protocol,length,source_port,destination_port,tcp_flags,tcp_flags_raw,seq_num,ack_num,window_size,is_syn,is_syn_ack,is_ack,is_fin,is_rst
3311,33.930121,1782457742.4861846,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,74,55182,8080,SYN,2,3616384903,0,64240,True,False,False,False,False
3312,33.930178,1782457742.4862413,02:00:00:00:00:fe,172.28.5.3,172.28.5.107,TCP,74,8080,55182,"SYN,ACK",18,981658952,3616384904,65160,False,True,False,False,False
3313,33.930292,1782457742.486355,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55182,8080,ACK,16,3616384904,981658953,502,False,False,True,False,False
3314,33.930529,1782457742.4865925,02:00:00:00:00:03,172.28.5.107,172.28.5.3,TCP,66,55182,8080,"ACK,RST",20,3616384904,981658953,502,False,False,False,False,True
3315,33.965748,1782457742.5218115,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56047,8080,SYN,2,4064879008,0,8192,True,False,False,False,False
3316,33.965827,1782457742.5218902,02:00:00:00:00:fe,172.28.5.3,172.28.5.105,TCP,58,8080,56047,"SYN,ACK",18,261491123,4064879009,64240,False,True,False,False,False
3317,33.965871,1782457742.5219343,02:00:00:00:00:01,172.28.5.105,172.28.5.3,TCP,54,56047,8080,RST,4,4064879009,0,0,False,False,False,False,True
3318,34.021296,1782457742.5773597,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,74,39966,8080,SYN,2,1584175800,0,64240,True,False,False,False,False
3319,34.021351,1782457742.5774148,02:00:00:00:00:fe,172.28.5.3,172.28.5.106,TCP,74,8080,39966,"SYN,ACK",18,1025294032,1584175801,65160,False,True,False,False,False
3320,34.021432,1782457742.5774958,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39966,8080,ACK,16,1584175801,1025294033,502,False,False,True,False,False
3321,34.021669,1782457742.5777323,02:00:00:00:00:02,172.28.5.106,172.28.5.3,TCP,66,39966,8080,"ACK,RST",20,1584175801,1025294033,502,False,False,False,False,True
